Document_ID,prompt_id,label
AR_gpt-4o_9_145_2882,145,1
AR_gpt-4o_9_145_2882,95,-1
AR_gpt-4o_9_145_2882,86,0
AR_gpt-4o_3_152_3027,152,1
AR_gpt-4o_3_152_3027,73,-1
AR_gpt-4o_3_152_3027,91,0
AR_gpt-4o_12_134_2665,134,1
AR_gpt-4o_12_134_2665,3,-1
AR_gpt-4o_12_134_2665,133,0
AR_gpt-4o_2_144_2863,144,1
AR_gpt-4o_2_144_2863,43,-1
AR_gpt-4o_2_144_2863,96,0
AR_gpt-4o_4_142_2826,142,1
AR_gpt-4o_4_142_2826,77,-1
AR_gpt-4o_4_142_2826,66,0
AR_gpt-4o_12_133_2645,133,1
AR_gpt-4o_12_133_2645,158,-1
AR_gpt-4o_12_133_2645,134,0
AR_gpt-4o_4_142_2828,142,1
AR_gpt-4o_4_142_2828,159,-1
AR_gpt-4o_4_142_2828,8,0
AR_gpt-4o_15_101_2003,101,1
AR_gpt-4o_15_101_2003,131,-1
AR_gpt-4o_15_101_2003,48,0
AR_gpt-4o_15_124_2466,124,1
AR_gpt-4o_15_124_2466,33,-1
AR_gpt-4o_15_124_2466,48,0
AR_gpt-4o_2_144_2867,144,1
AR_gpt-4o_2_144_2867,44,-1
AR_gpt-4o_2_144_2867,95,0
AR_gpt-4o_16_138_2743,138,1
AR_gpt-4o_16_138_2743,95,-1
AR_gpt-4o_16_138_2743,83,0
AR_gpt-4o_4_142_2830,142,1
AR_gpt-4o_4_142_2830,154,-1
AR_gpt-4o_4_142_2830,8,0
AR_gpt-4o_15_126_2501,126,1
AR_gpt-4o_15_126_2501,104,-1
AR_gpt-4o_15_126_2501,115,0
AR_gpt-4o_9_145_2888,145,1
AR_gpt-4o_9_145_2888,20,-1
AR_gpt-4o_9_145_2888,85,0
AR_gpt-4o_4_142_2825,142,1
AR_gpt-4o_4_142_2825,63,-1
AR_gpt-4o_4_142_2825,7,0
AR_gpt-4o_3_151_3001,151,1
AR_gpt-4o_3_151_3001,111,-1
AR_gpt-4o_3_151_3001,91,0
AR_gpt-4o_15_126_2508,126,1
AR_gpt-4o_15_126_2508,144,-1
AR_gpt-4o_15_126_2508,124,0
AR_gpt-4o_15_113_2245,113,1
AR_gpt-4o_15_113_2245,161,-1
AR_gpt-4o_15_113_2245,63,0
AR_gpt-4o_17_147_2922,147,1
AR_gpt-4o_17_147_2922,137,-1
AR_gpt-4o_17_147_2922,148,0
AR_gpt-4o_6_104_2070,104,1
AR_gpt-4o_6_104_2070,24,-1
AR_gpt-4o_6_104_2070,118,0
AR_gpt-4o_15_115_2284,115,1
AR_gpt-4o_15_115_2284,140,-1
AR_gpt-4o_15_115_2284,53,0
AR_gpt-4o_17_147_2929,147,1
AR_gpt-4o_17_147_2929,80,-1
AR_gpt-4o_17_147_2929,44,0
AR_gpt-4o_8_121_2408,121,1
AR_gpt-4o_8_121_2408,45,-1
AR_gpt-4o_8_121_2408,58,0
AR_gpt-4o_17_147_2921,147,1
AR_gpt-4o_17_147_2921,155,-1
AR_gpt-4o_17_147_2921,76,0
AR_gpt-4o_11_139_2770,139,1
AR_gpt-4o_11_139_2770,92,-1
AR_gpt-4o_11_139_2770,93,0
AR_gpt-4o_6_129_2564,129,1
AR_gpt-4o_6_129_2564,105,-1
AR_gpt-4o_6_129_2564,70,0
AR_gpt-4o_13_136_2705,136,1
AR_gpt-4o_13_136_2705,52,-1
AR_gpt-4o_13_136_2705,60,0
AR_gpt-4o_17_148_2950,148,1
AR_gpt-4o_17_148_2950,161,-1
AR_gpt-4o_17_148_2950,99,0
AR_gpt-4o_15_108_2145,108,1
AR_gpt-4o_15_108_2145,155,-1
AR_gpt-4o_15_108_2145,27,0
AR_gpt-4o_18_155_3082,155,1
AR_gpt-4o_18_155_3082,142,-1
AR_gpt-4o_18_155_3082,154,0
AR_gpt-4o_6_112_2226,112,1
AR_gpt-4o_6_112_2226,77,-1
AR_gpt-4o_6_112_2226,107,0
AR_gpt-4o_2_144_2869,144,1
AR_gpt-4o_2_144_2869,161,-1
AR_gpt-4o_2_144_2869,6,0
AR_gpt-4o_15_115_2286,115,1
AR_gpt-4o_15_115_2286,143,-1
AR_gpt-4o_15_115_2286,126,0
AR_gpt-4o_13_136_2707,136,1
AR_gpt-4o_13_136_2707,139,-1
AR_gpt-4o_13_136_2707,25,0
AR_gpt-4o_15_113_2241,113,1
AR_gpt-4o_15_113_2241,81,-1
AR_gpt-4o_15_113_2241,97,0
AR_gpt-4o_12_133_2650,133,1
AR_gpt-4o_12_133_2650,21,-1
AR_gpt-4o_12_133_2650,103,0
AR_gpt-4o_12_103_2043,103,1
AR_gpt-4o_12_103_2043,103,-1
AR_gpt-4o_12_103_2043,133,0
AR_gpt-4o_6_107_2126,107,1
AR_gpt-4o_6_107_2126,126,-1
AR_gpt-4o_6_107_2126,11,0
AR_gpt-4o_6_104_2069,104,1
AR_gpt-4o_6_104_2069,41,-1
AR_gpt-4o_6_104_2069,70,0
AR_gpt-4o_13_135_2681,135,1
AR_gpt-4o_13_135_2681,44,-1
AR_gpt-4o_13_135_2681,25,0
AR_gpt-4o_14_132_2623,132,1
AR_gpt-4o_14_132_2623,112,-1
AR_gpt-4o_14_132_2623,73,0
AR_gpt-4o_12_133_2641,133,1
AR_gpt-4o_12_133_2641,153,-1
AR_gpt-4o_12_133_2641,134,0
AR_gpt-4o_11_140_2789,140,1
AR_gpt-4o_11_140_2789,35,-1
AR_gpt-4o_11_140_2789,93,0
AR_gpt-4o_11_140_2782,140,1
AR_gpt-4o_11_140_2782,26,-1
AR_gpt-4o_11_140_2782,93,0
AR_gpt-4o_6_129_2562,129,1
AR_gpt-4o_6_129_2562,155,-1
AR_gpt-4o_6_129_2562,109,0
AR_gpt-4o_9_146_2909,146,1
AR_gpt-4o_9_146_2909,26,-1
AR_gpt-4o_9_146_2909,39,0
AR_gpt-4o_6_109_2162,109,1
AR_gpt-4o_6_109_2162,87,-1
AR_gpt-4o_6_109_2162,112,0
AR_gpt-4o_17_147_2925,147,1
AR_gpt-4o_17_147_2925,23,-1
AR_gpt-4o_17_147_2925,44,0
AR_gpt-4o_6_118_2346,118,1
AR_gpt-4o_6_118_2346,5,-1
AR_gpt-4o_6_118_2346,56,0
AR_gpt-4o_9_145_2886,145,1
AR_gpt-4o_9_145_2886,146,-1
AR_gpt-4o_9_145_2886,37,0
AR_gpt-4o_13_135_2689,135,1
AR_gpt-4o_13_135_2689,156,-1
AR_gpt-4o_13_135_2689,81,0
AR_gpt-4o_16_138_2745,138,1
AR_gpt-4o_16_138_2745,132,-1
AR_gpt-4o_16_138_2745,84,0
AR_gpt-4o_15_126_2504,126,1
AR_gpt-4o_15_126_2504,82,-1
AR_gpt-4o_15_126_2504,64,0
AR_gpt-4o_15_108_2142,108,1
AR_gpt-4o_15_108_2142,42,-1
AR_gpt-4o_15_108_2142,101,0
AR_gpt-4o_15_115_2290,115,1
AR_gpt-4o_15_115_2290,141,-1
AR_gpt-4o_15_115_2290,27,0
AR_gpt-4o_9_146_2901,146,1
AR_gpt-4o_9_146_2901,159,-1
AR_gpt-4o_9_146_2901,20,0
AR_gpt-4o_16_138_2747,138,1
AR_gpt-4o_16_138_2747,92,-1
AR_gpt-4o_16_138_2747,137,0
AR_gpt-4o_6_129_2567,129,1
AR_gpt-4o_6_129_2567,66,-1
AR_gpt-4o_6_129_2567,112,0
AR_gpt-4o_6_104_2067,104,1
AR_gpt-4o_6_104_2067,29,-1
AR_gpt-4o_6_104_2067,61,0
AR_gpt-4o_20_161_3203,161,1
AR_gpt-4o_20_161_3203,113,-1
AR_gpt-4o_20_161_3203,160,0
AR_gpt-4o_14_132_2622,132,1
AR_gpt-4o_14_132_2622,87,-1
AR_gpt-4o_14_132_2622,26,0
AR_gpt-4o_4_142_2827,142,1
AR_gpt-4o_4_142_2827,153,-1
AR_gpt-4o_4_142_2827,8,0
AR_gpt-4o_17_147_2930,147,1
AR_gpt-4o_17_147_2930,135,-1
AR_gpt-4o_17_147_2930,59,0
AR_gpt-4o_15_101_2005,101,1
AR_gpt-4o_15_101_2005,106,-1
AR_gpt-4o_15_101_2005,108,0
AR_gpt-4o_15_101_2001,101,1
AR_gpt-4o_15_101_2001,24,-1
AR_gpt-4o_15_101_2001,97,0
AR_gpt-4o_3_152_3023,152,1
AR_gpt-4o_3_152_3023,153,-1
AR_gpt-4o_3_152_3023,5,0
AR_gpt-4o_17_148_2948,148,1
AR_gpt-4o_17_148_2948,3,-1
AR_gpt-4o_17_148_2948,76,0
AR_gpt-4o_3_152_3028,152,1
AR_gpt-4o_3_152_3028,155,-1
AR_gpt-4o_3_152_3028,5,0
AR_gpt-4o_8_121_2401,121,1
AR_gpt-4o_8_121_2401,41,-1
AR_gpt-4o_8_121_2401,50,0
AR_gpt-4o_11_140_2787,140,1
AR_gpt-4o_11_140_2787,122,-1
AR_gpt-4o_11_140_2787,93,0
AR_gpt-4o_19_158_3144,158,1
AR_gpt-4o_19_158_3144,56,-1
AR_gpt-4o_19_158_3144,156,0
AR_gpt-4o_11_139_2764,139,1
AR_gpt-4o_11_139_2764,160,-1
AR_gpt-4o_11_139_2764,93,0
AR_gpt-4o_13_135_2682,135,1
AR_gpt-4o_13_135_2682,8,-1
AR_gpt-4o_13_135_2682,136,0
AR_gpt-4o_6_118_2349,118,1
AR_gpt-4o_6_118_2349,144,-1
AR_gpt-4o_6_118_2349,112,0
AR_gpt-4o_11_139_2766,139,1
AR_gpt-4o_11_139_2766,154,-1
AR_gpt-4o_11_139_2766,23,0
AR_gpt-4o_6_112_2222,112,1
AR_gpt-4o_6_112_2222,29,-1
AR_gpt-4o_6_112_2222,61,0
AR_gpt-4o_15_108_2148,108,1
AR_gpt-4o_15_108_2148,8,-1
AR_gpt-4o_15_108_2148,113,0
AR_gpt-4o_6_107_2123,107,1
AR_gpt-4o_6_107_2123,157,-1
AR_gpt-4o_6_107_2123,70,0
AR_gpt-4o_16_138_2741,138,1
AR_gpt-4o_16_138_2741,30,-1
AR_gpt-4o_16_138_2741,40,0
AR_gpt-4o_3_152_3021,152,1
AR_gpt-4o_3_152_3021,66,-1
AR_gpt-4o_3_152_3021,91,0
AR_gpt-4o_6_104_2068,104,1
AR_gpt-4o_6_104_2068,35,-1
AR_gpt-4o_6_104_2068,70,0
AR_gpt-4o_9_146_2903,146,1
AR_gpt-4o_9_146_2903,84,-1
AR_gpt-4o_9_146_2903,85,0
AR_gpt-4o_4_141_2801,141,1
AR_gpt-4o_4_141_2801,161,-1
AR_gpt-4o_4_141_2801,66,0
AR_gpt-4o_2_144_2861,144,1
AR_gpt-4o_2_144_2861,156,-1
AR_gpt-4o_2_144_2861,96,0
AR_gpt-4o_12_134_2663,134,1
AR_gpt-4o_12_134_2663,157,-1
AR_gpt-4o_12_134_2663,52,0
AR_gpt-4o_3_152_3022,152,1
AR_gpt-4o_3_152_3022,55,-1
AR_gpt-4o_3_152_3022,5,0
AR_gpt-4o_6_129_2569,129,1
AR_gpt-4o_6_129_2569,93,-1
AR_gpt-4o_6_129_2569,112,0
AR_gpt-4o_6_112_2223,112,1
AR_gpt-4o_6_112_2223,121,-1
AR_gpt-4o_6_112_2223,109,0
AR_gpt-4o_6_129_2566,129,1
AR_gpt-4o_6_129_2566,73,-1
AR_gpt-4o_6_129_2566,118,0
AR_gpt-4o_15_126_2509,126,1
AR_gpt-4o_15_126_2509,30,-1
AR_gpt-4o_15_126_2509,101,0
AR_gpt-4o_15_101_2009,101,1
AR_gpt-4o_15_101_2009,139,-1
AR_gpt-4o_15_101_2009,77,0
AR_gpt-4o_6_112_2225,112,1
AR_gpt-4o_6_112_2225,108,-1
AR_gpt-4o_6_112_2225,118,0
AR_gpt-4o_12_103_2045,103,1
AR_gpt-4o_12_103_2045,131,-1
AR_gpt-4o_12_103_2045,133,0
AR_gpt-4o_12_133_2647,133,1
AR_gpt-4o_12_133_2647,8,-1
AR_gpt-4o_12_133_2647,134,0
AR_gpt-4o_15_108_2141,108,1
AR_gpt-4o_15_108_2141,159,-1
AR_gpt-4o_15_108_2141,124,0
AR_gpt-4o_19_158_3150,158,1
AR_gpt-4o_19_158_3150,39,-1
AR_gpt-4o_19_158_3150,156,0
AR_gpt-4o_17_147_2923,147,1
AR_gpt-4o_17_147_2923,37,-1
AR_gpt-4o_17_147_2923,44,0
AR_gpt-4o_11_139_2767,139,1
AR_gpt-4o_11_139_2767,88,-1
AR_gpt-4o_11_139_2767,23,0
AR_gpt-4o_9_145_2890,145,1
AR_gpt-4o_9_145_2890,158,-1
AR_gpt-4o_9_145_2890,86,0
AR_gpt-4o_3_151_3002,151,1
AR_gpt-4o_3_151_3002,156,-1
AR_gpt-4o_3_151_3002,5,0
AR_gpt-4o_4_141_2807,141,1
AR_gpt-4o_4_141_2807,154,-1
AR_gpt-4o_4_141_2807,142,0
AR_gpt-4o_16_138_2748,138,1
AR_gpt-4o_16_138_2748,154,-1
AR_gpt-4o_16_138_2748,40,0
AR_gpt-4o_11_139_2763,139,1
AR_gpt-4o_11_139_2763,78,-1
AR_gpt-4o_11_139_2763,93,0
AR_gpt-4o_3_152_3029,152,1
AR_gpt-4o_3_152_3029,158,-1
AR_gpt-4o_3_152_3029,151,0
AR_gpt-4o_2_143_2842,143,1
AR_gpt-4o_2_143_2842,36,-1
AR_gpt-4o_2_143_2842,95,0
AR_gpt-4o_20_161_3201,161,1
AR_gpt-4o_20_161_3201,147,-1
AR_gpt-4o_20_161_3201,159,0
AR_gpt-4o_3_152_3030,152,1
AR_gpt-4o_3_152_3030,81,-1
AR_gpt-4o_3_152_3030,91,0
AR_gpt-4o_2_144_2870,144,1
AR_gpt-4o_2_144_2870,150,-1
AR_gpt-4o_2_144_2870,6,0
AR_gpt-4o_16_138_2742,138,1
AR_gpt-4o_16_138_2742,161,-1
AR_gpt-4o_16_138_2742,40,0
AR_gpt-4o_12_134_2662,134,1
AR_gpt-4o_12_134_2662,45,-1
AR_gpt-4o_12_134_2662,78,0
AR_gpt-4o_15_108_2144,108,1
AR_gpt-4o_15_108_2144,56,-1
AR_gpt-4o_15_108_2144,98,0
AR_gpt-4o_11_139_2768,139,1
AR_gpt-4o_11_139_2768,158,-1
AR_gpt-4o_11_139_2768,93,0
AR_gpt-4o_16_137_2721,137,1
AR_gpt-4o_16_137_2721,83,-1
AR_gpt-4o_16_137_2721,34,0
AR_gpt-4o_2_143_2850,143,1
AR_gpt-4o_2_143_2850,58,-1
AR_gpt-4o_2_143_2850,6,0
AR_gpt-4o_8_121_2406,121,1
AR_gpt-4o_8_121_2406,91,-1
AR_gpt-4o_8_121_2406,50,0
AR_gpt-4o_6_109_2164,109,1
AR_gpt-4o_6_109_2164,16,-1
AR_gpt-4o_6_109_2164,107,0
AR_gpt-4o_15_101_2002,101,1
AR_gpt-4o_15_101_2002,127,-1
AR_gpt-4o_15_101_2002,126,0
AR_gpt-4o_15_108_2150,108,1
AR_gpt-4o_15_108_2150,78,-1
AR_gpt-4o_15_108_2150,77,0
AR_gpt-4o_15_115_2281,115,1
AR_gpt-4o_15_115_2281,28,-1
AR_gpt-4o_15_115_2281,27,0
AR_gpt-4o_16_138_2746,138,1
AR_gpt-4o_16_138_2746,23,-1
AR_gpt-4o_16_138_2746,137,0
AR_gpt-4o_6_107_2125,107,1
AR_gpt-4o_6_107_2125,47,-1
AR_gpt-4o_6_107_2125,104,0
AR_gpt-4o_2_144_2864,144,1
AR_gpt-4o_2_144_2864,155,-1
AR_gpt-4o_2_144_2864,6,0
AR_gpt-4o_6_118_2342,118,1
AR_gpt-4o_6_118_2342,136,-1
AR_gpt-4o_6_118_2342,72,0
AR_gpt-4o_6_109_2163,109,1
AR_gpt-4o_6_109_2163,103,-1
AR_gpt-4o_6_109_2163,107,0
AR_gpt-4o_2_144_2865,144,1
AR_gpt-4o_2_144_2865,91,-1
AR_gpt-4o_2_144_2865,95,0
AR_gpt-4o_4_142_2822,142,1
AR_gpt-4o_4_142_2822,79,-1
AR_gpt-4o_4_142_2822,67,0
AR_gpt-4o_12_103_2044,103,1
AR_gpt-4o_12_103_2044,134,-1
AR_gpt-4o_12_103_2044,52,0
AR_gpt-4o_3_151_3006,151,1
AR_gpt-4o_3_151_3006,84,-1
AR_gpt-4o_3_151_3006,91,0
AR_gpt-4o_15_115_2289,115,1
AR_gpt-4o_15_115_2289,88,-1
AR_gpt-4o_15_115_2289,126,0
AR_gpt-4o_9_145_2884,145,1
AR_gpt-4o_9_145_2884,116,-1
AR_gpt-4o_9_145_2884,39,0
AR_gpt-4o_12_134_2667,134,1
AR_gpt-4o_12_134_2667,16,-1
AR_gpt-4o_12_134_2667,103,0
AR_gpt-4o_20_161_3204,161,1
AR_gpt-4o_20_161_3204,43,-1
AR_gpt-4o_20_161_3204,159,0
AR_gpt-4o_6_129_2565,129,1
AR_gpt-4o_6_129_2565,56,-1
AR_gpt-4o_6_129_2565,70,0
AR_gpt-4o_17_148_2947,148,1
AR_gpt-4o_17_148_2947,161,-1
AR_gpt-4o_17_148_2947,44,0
AR_gpt-4o_19_158_3146,158,1
AR_gpt-4o_19_158_3146,58,-1
AR_gpt-4o_19_158_3146,157,0
AR_gpt-4o_3_151_3010,151,1
AR_gpt-4o_3_151_3010,67,-1
AR_gpt-4o_3_151_3010,92,0
AR_gpt-4o_4_142_2824,142,1
AR_gpt-4o_4_142_2824,84,-1
AR_gpt-4o_4_142_2824,8,0
AR_gpt-4o_6_109_2165,109,1
AR_gpt-4o_6_109_2165,156,-1
AR_gpt-4o_6_109_2165,107,0
AR_gpt-4o_6_109_2161,109,1
AR_gpt-4o_6_109_2161,26,-1
AR_gpt-4o_6_109_2161,57,0
AR_gpt-4o_13_135_2685,135,1
AR_gpt-4o_13_135_2685,6,-1
AR_gpt-4o_13_135_2685,136,0
AR_gpt-4o_13_136_2710,136,1
AR_gpt-4o_13_136_2710,156,-1
AR_gpt-4o_13_136_2710,60,0
AR_gpt-4o_20_161_3208,161,1
AR_gpt-4o_20_161_3208,38,-1
AR_gpt-4o_20_161_3208,159,0
AR_gpt-4o_13_136_2708,136,1
AR_gpt-4o_13_136_2708,6,-1
AR_gpt-4o_13_136_2708,81,0
AR_gpt-4o_12_134_2670,134,1
AR_gpt-4o_12_134_2670,80,-1
AR_gpt-4o_12_134_2670,78,0
AR_gpt-4o_6_109_2169,109,1
AR_gpt-4o_6_109_2169,161,-1
AR_gpt-4o_6_109_2169,107,0
AR_gpt-4o_15_108_2149,108,1
AR_gpt-4o_15_108_2149,150,-1
AR_gpt-4o_15_108_2149,124,0
AR_gpt-4o_4_141_2806,141,1
AR_gpt-4o_4_141_2806,29,-1
AR_gpt-4o_4_141_2806,8,0
AR_gpt-4o_2_143_2843,143,1
AR_gpt-4o_2_143_2843,126,-1
AR_gpt-4o_2_143_2843,95,0
AR_gpt-4o_6_104_2062,104,1
AR_gpt-4o_6_104_2062,57,-1
AR_gpt-4o_6_104_2062,129,0
AR_gpt-4o_3_151_3004,151,1
AR_gpt-4o_3_151_3004,55,-1
AR_gpt-4o_3_151_3004,152,0
AR_gpt-4o_12_134_2661,134,1
AR_gpt-4o_12_134_2661,156,-1
AR_gpt-4o_12_134_2661,103,0
AR_gpt-4o_9_145_2887,145,1
AR_gpt-4o_9_145_2887,59,-1
AR_gpt-4o_9_145_2887,39,0
AR_gpt-4o_16_137_2722,137,1
AR_gpt-4o_16_137_2722,139,-1
AR_gpt-4o_16_137_2722,138,0
AR_gpt-4o_17_147_2924,147,1
AR_gpt-4o_17_147_2924,156,-1
AR_gpt-4o_17_147_2924,46,0
AR_gpt-4o_2_143_2848,143,1
AR_gpt-4o_2_143_2848,82,-1
AR_gpt-4o_2_143_2848,6,0
AR_gpt-4o_17_148_2949,148,1
AR_gpt-4o_17_148_2949,7,-1
AR_gpt-4o_17_148_2949,46,0
AR_gpt-4o_14_132_2630,132,1
AR_gpt-4o_14_132_2630,147,-1
AR_gpt-4o_14_132_2630,73,0
AR_gpt-4o_6_129_2561,129,1
AR_gpt-4o_6_129_2561,55,-1
AR_gpt-4o_6_129_2561,104,0
AR_gpt-4o_12_133_2642,133,1
AR_gpt-4o_12_133_2642,8,-1
AR_gpt-4o_12_133_2642,78,0
AR_gpt-4o_6_118_2350,118,1
AR_gpt-4o_6_118_2350,161,-1
AR_gpt-4o_6_118_2350,11,0
AR_gpt-4o_15_115_2288,115,1
AR_gpt-4o_15_115_2288,155,-1
AR_gpt-4o_15_115_2288,113,0
AR_gpt-4o_18_155_3081,155,1
AR_gpt-4o_18_155_3081,7,-1
AR_gpt-4o_18_155_3081,154,0
AR_gpt-4o_11_139_2765,139,1
AR_gpt-4o_11_139_2765,120,-1
AR_gpt-4o_11_139_2765,23,0
AR_gpt-4o_15_126_2502,126,1
AR_gpt-4o_15_126_2502,132,-1
AR_gpt-4o_15_126_2502,64,0
AR_gpt-4o_20_161_3210,161,1
AR_gpt-4o_20_161_3210,143,-1
AR_gpt-4o_20_161_3210,160,0
AR_gpt-4o_6_104_2061,104,1
AR_gpt-4o_6_104_2061,58,-1
AR_gpt-4o_6_104_2061,118,0
AR_gpt-4o_13_136_2709,136,1
AR_gpt-4o_13_136_2709,81,-1
AR_gpt-4o_13_136_2709,135,0
AR_gpt-4o_15_113_2242,113,1
AR_gpt-4o_15_113_2242,156,-1
AR_gpt-4o_15_113_2242,69,0
AR_gpt-4o_8_121_2407,121,1
AR_gpt-4o_8_121_2407,106,-1
AR_gpt-4o_8_121_2407,58,0
AR_gpt-4o_9_145_2881,145,1
AR_gpt-4o_9_145_2881,16,-1
AR_gpt-4o_9_145_2881,47,0
AR_gpt-4o_19_158_3149,158,1
AR_gpt-4o_19_158_3149,161,-1
AR_gpt-4o_19_158_3149,157,0
AR_gpt-4o_8_121_2403,121,1
AR_gpt-4o_8_121_2403,43,-1
AR_gpt-4o_8_121_2403,16,0
AR_gpt-4o_6_104_2073,104,1
AR_gpt-4o_6_104_2073,149,-1
AR_gpt-4o_6_104_2073,80,0
AR_gpt-4o_20_161_3212,161,1
AR_gpt-4o_20_161_3212,141,-1
AR_gpt-4o_20_161_3212,159,0
AR_gpt-4o_6_118_2355,118,1
AR_gpt-4o_6_118_2355,136,-1
AR_gpt-4o_6_118_2355,57,0
AR_gpt-4o_6_118_2351,118,1
AR_gpt-4o_6_118_2351,139,-1
AR_gpt-4o_6_118_2351,70,0
AR_gpt-4o_13_136_2711,136,1
AR_gpt-4o_13_136_2711,8,-1
AR_gpt-4o_13_136_2711,82,0
AR_gpt-4o_6_107_2131,107,1
AR_gpt-4o_6_107_2131,157,-1
AR_gpt-4o_6_107_2131,61,0
AR_gpt-4o_17_148_2956,148,1
AR_gpt-4o_17_148_2956,154,-1
AR_gpt-4o_17_148_2956,75,0
AR_gpt-4o_8_121_2419,121,1
AR_gpt-4o_8_121_2419,160,-1
AR_gpt-4o_8_121_2419,58,0
AR_gpt-4o_12_133_2658,133,1
AR_gpt-4o_12_133_2658,122,-1
AR_gpt-4o_12_133_2658,103,0
AR_gpt-4o_4_141_2813,141,1
AR_gpt-4o_4_141_2813,154,-1
AR_gpt-4o_4_141_2813,8,0
AR_gpt-4o_6_109_2176,109,1
AR_gpt-4o_6_109_2176,103,-1
AR_gpt-4o_6_109_2176,80,0
AR_gpt-4o_15_101_2016,101,1
AR_gpt-4o_15_101_2016,83,-1
AR_gpt-4o_15_101_2016,63,0
AR_gpt-4o_15_108_2156,108,1
AR_gpt-4o_15_108_2156,157,-1
AR_gpt-4o_15_108_2156,115,0
AR_gpt-4o_19_158_3153,158,1
AR_gpt-4o_19_158_3153,136,-1
AR_gpt-4o_19_158_3153,156,0
AR_gpt-4o_9_146_2917,146,1
AR_gpt-4o_9_146_2917,142,-1
AR_gpt-4o_9_146_2917,43,0
AR_gpt-4o_4_141_2818,141,1
AR_gpt-4o_4_141_2818,64,-1
AR_gpt-4o_4_141_2818,7,0
AR_gpt-4o_16_138_2760,138,1
AR_gpt-4o_16_138_2760,127,-1
AR_gpt-4o_16_138_2760,84,0
AR_gpt-4o_15_113_2259,113,1
AR_gpt-4o_15_113_2259,140,-1
AR_gpt-4o_15_113_2259,98,0
AR_gpt-4o_18_155_3094,155,1
AR_gpt-4o_18_155_3094,6,-1
AR_gpt-4o_18_155_3094,154,0
AR_gpt-4o_9_146_2914,146,1
AR_gpt-4o_9_146_2914,2,-1
AR_gpt-4o_9_146_2914,39,0
AR_gpt-4o_15_101_2014,101,1
AR_gpt-4o_15_101_2014,137,-1
AR_gpt-4o_15_101_2014,69,0
AR_gpt-4o_15_124_2477,124,1
AR_gpt-4o_15_124_2477,19,-1
AR_gpt-4o_15_124_2477,63,0
AR_gpt-4o_15_113_2257,113,1
AR_gpt-4o_15_113_2257,50,-1
AR_gpt-4o_15_113_2257,28,0
AR_gpt-4o_9_146_2915,146,1
AR_gpt-4o_9_146_2915,159,-1
AR_gpt-4o_9_146_2915,86,0
AR_gpt-4o_6_112_2234,112,1
AR_gpt-4o_6_112_2234,135,-1
AR_gpt-4o_6_112_2234,107,0
AR_gpt-4o_15_108_2157,108,1
AR_gpt-4o_15_108_2157,59,-1
AR_gpt-4o_15_108_2157,113,0
AR_gpt-4o_11_139_2772,139,1
AR_gpt-4o_11_139_2772,159,-1
AR_gpt-4o_11_139_2772,93,0
AR_gpt-4o_15_113_2258,113,1
AR_gpt-4o_15_113_2258,84,-1
AR_gpt-4o_15_113_2258,27,0
AR_gpt-4o_15_113_2253,113,1
AR_gpt-4o_15_113_2253,127,-1
AR_gpt-4o_15_113_2253,63,0
AR_gpt-4o_15_115_2295,115,1
AR_gpt-4o_15_115_2295,14,-1
AR_gpt-4o_15_115_2295,113,0
AR_gpt-4o_20_161_3219,161,1
AR_gpt-4o_20_161_3219,161,-1
AR_gpt-4o_20_161_3219,159,0
AR_gpt-4o_16_137_2740,137,1
AR_gpt-4o_16_137_2740,159,-1
AR_gpt-4o_16_137_2740,34,0
AR_gpt-4o_18_155_3095,155,1
AR_gpt-4o_18_155_3095,30,-1
AR_gpt-4o_18_155_3095,153,0
AR_gpt-4o_6_118_2354,118,1
AR_gpt-4o_6_118_2354,12,-1
AR_gpt-4o_6_118_2354,61,0
AR_gpt-4o_16_137_2739,137,1
AR_gpt-4o_16_137_2739,81,-1
AR_gpt-4o_16_137_2739,84,0
AR_gpt-4o_16_137_2738,137,1
AR_gpt-4o_16_137_2738,135,-1
AR_gpt-4o_16_137_2738,40,0
AR_gpt-4o_9_146_2920,146,1
AR_gpt-4o_9_146_2920,38,-1
AR_gpt-4o_9_146_2920,37,0
AR_gpt-4o_18_155_3097,155,1
AR_gpt-4o_18_155_3097,91,-1
AR_gpt-4o_18_155_3097,154,0
AR_gpt-4o_4_141_2812,141,1
AR_gpt-4o_4_141_2812,134,-1
AR_gpt-4o_4_141_2812,66,0
AR_gpt-4o_15_113_2256,113,1
AR_gpt-4o_15_113_2256,79,-1
AR_gpt-4o_15_113_2256,53,0
AR_gpt-4o_16_137_2735,137,1
AR_gpt-4o_16_137_2735,113,-1
AR_gpt-4o_16_137_2735,138,0
AR_gpt-4o_3_151_3019,151,1
AR_gpt-4o_3_151_3019,22,-1
AR_gpt-4o_3_151_3019,19,0
AR_gpt-4o_12_103_2057,103,1
AR_gpt-4o_12_103_2057,26,-1
AR_gpt-4o_12_103_2057,133,0
AR_gpt-4o_6_112_2237,112,1
AR_gpt-4o_6_112_2237,91,-1
AR_gpt-4o_6_112_2237,70,0
AR_gpt-4o_6_129_2573,129,1
AR_gpt-4o_6_129_2573,141,-1
AR_gpt-4o_6_129_2573,61,0
AR_gpt-4o_15_101_2018,101,1
AR_gpt-4o_15_101_2018,155,-1
AR_gpt-4o_15_101_2018,63,0
AR_gpt-4o_16_137_2733,137,1
